player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Darrel Colbert Jr.,46577,QB,SMU,3,44.4,9,11,12.9,2.97,0,0,0.0,36.4,4,0,3,0.0,11,0,3,287,72.5,43.1,28.9,66.7,1,1,11,0,0.0,8.9,0.0,0,0,0,1,0,2,18.2,38,3.5
Shuler Bentley,46479,QB,DOMINION,1,40.0,10,10,6.4,1.71,0,0,0.0,40.0,4,0,1,0.0,10,0,1,263,65.4,39.9,38.4,,0,0,10,0,0.0,62.9,0.0,0,0,0,0,0,1,10.0,66,6.6
Gunnar Amos,34363,QB,IDAHO,3,50.0,10,10,5.8,2.63,0,0,0.0,30.0,3,0,1,40.0,11,2,3,185,70.5,38.8,27.2,65.5,0,1,11,0,0.0,1.2,0.0,0,1,0,0,0,1,9.1,33,3.3
Aaron Zwahlen,38606,QB,HAWAII,1,30.0,10,10,9.9,2.87,0,0,0.0,30.0,3,0,4,0.0,12,0,3,180,65.8,29.4,34.2,52.9,0,1,12,1,0.0,0.8,0.0,0,2,0,0,0,2,16.7,32,3.2
Matthew Jordan,46476,QB,GA TECH,3,42.9,7,9,16.1,3.38,0,0,0.0,33.3,3,0,5,0.0,12,0,3,176,24.9,29.0,38.5,36.7,0,1,14,0,20.0,78.7,8.3,1,2,0,2,1,3,21.4,111,12.3
Taylor Cornelius,46535,QB,OKLA STATE,2,87.5,8,9,9.4,3.05,0,0,0.0,77.8,7,0,3,0.0,12,0,6,262,69.3,82.7,83.1,65.6,0,0,12,0,33.3,96.3,8.3,1,2,0,1,0,0,0.0,64,7.1
Parker Boehme,39372,QB,DUKE,4,87.5,8,9,4.9,2.73,0,0,0.0,77.8,7,0,6,0.0,14,0,4,154,71.1,80.5,67.5,75.3,1,0,15,0,33.3,124.8,14.3,2,3,0,0,2,0,0.0,40,4.4
Nate Stanley,46565,QB,IOWA,5,55.6,9,9,2.3,2.69,0,1,11.1,55.6,5,0,4,0.0,9,0,1,192,65.1,67.3,66.2,,0,0,9,0,0.0,77.1,0.0,0,0,0,0,0,0,0.0,62,6.9
Tyrone Swoopes,12267,QB,TEXAS,5,66.7,9,9,16.8,2.16,0,1,9.1,55.6,5,0,1,16.7,10,1,2,311,42.5,70.1,63.2,66.6,0,1,12,0,100.0,39.4,10.0,1,0,0,0,0,1,8.3,66,7.3
J.J. Cosentino,28282,QB,FLORIDA ST,2,28.6,7,9,17.3,2.71,0,0,0.0,22.2,2,0,3,0.0,11,0,1,167,18.3,33.4,45.0,37.6,1,0,13,0,0.0,76.6,0.0,0,2,0,1,1,0,0.0,19,2.1
Kelly Bryant,34897,QB,CLEMSON,2,88.9,9,9,3.1,2.12,0,0,0.0,66.7,6,0,3,25.0,10,2,3,140,73.0,70.7,68.7,64.4,0,0,10,0,33.3,116.9,10.0,1,0,0,0,1,0,0.0,48,5.3
Ben DiNucci,34311,QB,PITTSBURGH,1,50.0,8,9,7.0,2.81,0,1,11.1,33.3,3,0,5,25.0,10,1,3,268,69.1,53.5,47.8,62.9,0,2,10,0,0.0,39.8,0.0,0,1,0,1,1,2,20.0,16,1.8
Nathan Elliott,34526,QB,N CAROLINA,3,88.9,9,9,1.8,2.19,0,0,0.0,88.9,8,0,1,0.0,10,0,3,245,65.4,68.5,71.6,57.3,0,0,10,0,0.0,92.1,0.0,0,1,0,0,0,0,0.0,55,6.1
Matt Johnson,46383,QB,CHARLOTTE,6,75.0,8,8,6.3,1.78,0,0,0.0,62.5,5,0,2,16.7,9,1,4,136,79.7,53.7,62.4,56.1,0,0,9,0,50.0,145.8,11.1,1,0,0,0,1,0,0.0,112,14.0
Nate German,48095,WR,RICE,4,62.5,8,8,5.1,2.47,0,0,0.0,62.5,5,0,3,0.0,9,0,2,275,41.2,46.5,43.7,59.9,0,0,9,3,33.3,89.6,11.1,1,0,0,0,0,1,11.1,68,8.5
Matt Morin,25763,QB,ARIZONA,1,50.0,8,8,16.0,2.9,0,1,11.1,50.0,4,0,1,0.0,8,0,4,109,69.8,47.4,55.8,49.0,0,1,9,0,0.0,87.5,0.0,0,0,0,0,1,1,11.1,84,10.5
Tylin Oden,40289,QB,RUTGERS,4,42.9,7,8,5.0,3.06,0,0,0.0,12.5,1,0,8,66.7,12,2,0,278,52.6,63.7,47.9,65.0,0,0,12,0,12.5,39.6,8.3,1,3,0,1,0,0,0.0,2,0.3
Mason Petrino,41294,QB,IDAHO,3,85.7,7,7,3.6,3.42,0,0,0.0,71.4,5,0,4,16.7,10,1,1,185,75.8,71.6,63.7,69.2,0,0,10,0,0.0,75.3,0.0,0,3,0,0,0,0,0.0,23,3.3
Tyler Huntley,46448,QB,UTAH,3,100.0,5,7,6.2,1.96,2,1,14.3,71.4,5,0,3,0.0,7,0,2,328,27.4,62.4,76.9,52.9,0,0,7,0,0.0,97.3,0.0,0,0,0,0,0,0,0.0,60,8.6
Jordan Gehrke,21879,QB,COLORADO,3,83.3,6,7,-1.3,2.04,0,0,0.0,57.1,4,0,3,20.0,7,1,3,143,66.2,69.3,65.9,62.4,0,0,8,0,0.0,72.3,0.0,0,0,0,1,0,0,0.0,38,5.4
Richie James Jr.,28991,WR,MIDDLE TN,2,85.7,7,7,-2.3,2.01,0,0,0.0,85.7,6,0,1,0.0,7,0,5,224,68.2,87.6,60.8,72.2,0,0,7,4,0.0,114.3,0.0,0,0,0,0,0,0,0.0,80,11.4
Lee McNeill,25838,QB,CHARLOTTE,2,33.3,6,6,5.8,2.12,0,0,0.0,33.3,2,0,1,0.0,6,0,0,136,67.0,30.2,29.5,58.3,0,0,6,0,0.0,42.4,0.0,0,0,0,0,0,1,16.7,3,0.5
Malik McGue,39946,QB,ARMY,4,80.0,5,6,12.2,3.54,0,1,16.7,66.7,4,0,4,0.0,9,0,5,114,18.0,51.1,71.2,46.9,0,1,9,0,25.0,109.7,11.1,1,2,0,1,1,1,11.1,76,12.7
Zack Darlington,29598,QB,NEBRASKA,1,33.3,6,6,8.5,2.25,0,0,0.0,33.3,2,0,2,0.0,6,0,1,238,64.2,53.8,53.7,,0,0,6,0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,14,2.3
Alex Delton,34840,QB,KANSAS ST,3,66.7,6,6,5.8,3.39,0,0,0.0,50.0,3,0,4,25.0,10,1,2,199,75.7,68.4,61.1,65.7,0,0,11,0,25.0,56.3,10.0,1,3,0,0,0,0,0.0,11,1.8
Logan Marchi,34159,QB,TEMPLE,2,33.3,6,6,12.5,3.22,0,0,0.0,33.3,2,0,1,0.0,6,0,2,306,65.7,45.7,43.5,58.3,0,0,6,0,0.0,50.0,0.0,0,0,0,0,0,0,0.0,29,4.8
J.P. Caruso,27814,QB,APP STATE,6,100.0,6,6,4.3,2.75,0,1,16.7,100.0,6,0,5,0.0,11,0,1,108,71.6,68.2,73.0,59.1,0,0,11,0,60.0,138.2,27.3,3,2,0,0,1,0,0.0,46,7.7
Zach Werlinger,26894,QB,ARIZONA,1,20.0,5,5,14.2,3.18,0,0,0.0,0.0,0,0,3,100.0,6,1,0,109,65.7,38.6,39.7,57.7,0,0,6,0,33.3,39.6,16.7,1,0,0,0,0,0,0.0,0,0.0
Bilal Marshall,47641,WR,PURDUE,4,80.0,5,5,4.4,2.85,0,0,0.0,60.0,3,0,1,25.0,6,1,1,273,52.7,59.1,55.3,58.1,0,0,6,3,0.0,70.4,0.0,0,1,0,0,0,0,0.0,22,4.4
Thomas Stuart,46486,QB,BOISE ST,3,100.0,4,5,7.0,3.33,0,0,0.0,60.0,3,0,2,25.0,6,1,2,120,67.0,73.4,79.1,57.0,1,0,6,0,0.0,93.8,0.0,0,1,0,0,0,0,0.0,50,10.0
Jajuan Lawson,46418,QB,NEW MEXICO,3,60.0,5,5,7.8,2.95,0,0,0.0,60.0,3,0,1,0.0,6,0,3,241,73.1,72.5,60.6,69.8,0,0,6,0,0.0,97.1,0.0,0,1,0,0,0,0,0.0,54,10.8
Chris Chugunov,34153,QB,W VIRGINIA,3,40.0,5,5,19.2,2.5,0,0,0.0,40.0,2,0,2,0.0,5,0,1,343,63.8,35.2,32.6,,0,1,5,0,0.0,8.3,0.0,0,0,0,0,0,1,20.0,15,3.0
Randall West,35805,QB,UMASS,2,80.0,5,5,12.8,3.1,0,0,0.0,60.0,3,0,0,25.0,5,1,3,216,63.8,50.8,49.9,,0,0,5,0,,89.6,0.0,0,0,0,0,0,1,20.0,45,9.0
Shane Morris,46516,QB,MICHIGAN,2,80.0,5,5,5.8,2.04,0,0,0.0,80.0,4,0,0,0.0,5,0,2,222,67.9,70.8,67.3,60.9,0,0,5,0,,104.2,0.0,0,0,0,0,0,0,0.0,45,9.0
Michael Julian,30757,QB,TOLEDO,3,50.0,4,5,13.5,2.7,1,1,20.0,40.0,2,0,3,0.0,6,0,2,316,67.0,75.3,73.2,63.9,0,0,6,0,0.0,127.1,0.0,0,1,0,0,1,0,0.0,67,13.4
Tristan Payton,47840,WR,UCF,3,50.0,4,4,27.3,3.78,0,1,25.0,50.0,2,0,1,0.0,4,0,2,323,75.3,58.0,72.3,65.2,0,0,4,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,96,24.0
Ty Storey,35344,QB,ARKANSAS,2,50.0,4,4,3.3,2.98,0,0,0.0,25.0,1,0,2,50.0,5,1,0,111,14.2,29.3,43.9,60.0,0,0,5,0,50.0,39.6,20.0,1,0,0,0,0,0,0.0,3,0.8
Benny Snell Jr.,45954,HB,KENTUCKY,4,75.0,4,4,5.5,1.23,0,0,0.0,50.0,2,0,0,33.3,4,1,1,202,65.8,82.6,54.8,79.6,0,0,4,0,,60.4,0.0,0,0,0,0,0,0,0.0,16,4.0
Kaleb Barker,46494,QB,TROY,4,75.0,4,4,4.0,1.78,0,0,0.0,75.0,3,0,1,0.0,6,0,0,318,25.0,66.7,54.6,67.1,0,0,7,0,0.0,77.1,0.0,0,2,0,0,0,0,0.0,9,2.3
Luke Wright,31682,QB,KENTUCKY,1,75.0,4,4,3.5,2.13,0,0,0.0,75.0,3,0,1,0.0,4,0,1,202,65.2,37.3,29.3,60.0,0,1,4,0,0.0,54.2,0.0,0,0,0,0,0,1,25.0,28,7.0
D'Eriq King,26636,WR,HOUSTON,4,66.7,3,4,14.7,3.66,0,0,0.0,50.0,2,0,3,0.0,5,0,1,182,86.2,70.6,61.5,73.6,0,0,5,1,0.0,104.2,0.0,0,1,0,1,1,0,0.0,20,5.0
Ke'Mon Freeman,45849,HB,SMU,3,50.0,4,4,24.5,2.98,0,0,0.0,25.0,1,0,2,50.0,6,1,2,287,70.2,59.0,56.6,62.6,0,0,6,0,50.0,111.5,16.7,1,1,0,0,1,0,0.0,43,10.8
Kalen Ballage,45741,HB,ARIZONA ST,3,100.0,3,4,5.3,2.36,0,0,0.0,75.0,3,0,1,0.0,4,0,2,110,69.4,72.3,80.4,62.8,1,0,4,0,0.0,135.4,0.0,0,0,0,0,1,0,0.0,30,7.5
Price Wilson,28774,QB,LA TECH,2,100.0,3,4,8.3,1.94,1,0,0.0,75.0,3,0,2,0.0,5,0,3,208,67.9,82.9,79.4,65.6,0,0,5,0,50.0,116.7,20.0,1,0,0,0,0,0,0.0,58,14.5
Malik Rosier,46550,QB,MIAMI FL,2,75.0,4,4,11.0,3.62,0,0,0.0,50.0,2,0,1,33.3,5,1,3,220,67.9,90.0,86.4,69.8,0,0,5,0,0.0,77.1,0.0,0,1,0,0,0,0,0.0,32,8.0
Tucker Israel,34229,QB,CLEMSON,2,100.0,4,4,2.5,2.33,0,0,0.0,100.0,4,0,0,0.0,4,0,1,140,65.2,69.6,73.9,58.2,0,0,4,0,,92.7,0.0,0,0,0,0,0,0,0.0,25,6.3
Dante Pettis,48113,WR,WASHINGTON,3,50.0,4,4,28.3,3.2,0,0,0.0,50.0,2,0,2,0.0,4,0,2,340,70.2,82.0,70.9,,0,0,4,1,0.0,135.4,0.0,0,0,0,0,1,0,0.0,89,22.3
Dennis Andrews,22401,WR,MIDDLE TN,1,66.7,3,3,17.0,4.87,0,1,33.3,66.7,2,0,1,0.0,3,0,2,224,49.0,57.4,74.5,61.9,0,0,3,3,0.0,109.7,0.0,0,0,0,0,0,0,0.0,73,24.3
Kerryon Johnson,34455,HB,AUBURN,2,100.0,3,3,-0.7,0.87,0,0,0.0,100.0,3,0,1,0.0,3,0,1,115,75.3,76.0,73.0,73.3,0,0,3,0,0.0,121.5,0.0,0,0,0,0,1,0,0.0,11,3.7
R.J. Shelton,38941,WR,MICH STATE,3,100.0,3,3,4.0,3.73,0,0,0.0,100.0,3,0,1,0.0,4,0,3,223,80.6,77.7,63.1,61.4,0,0,5,0,0.0,118.8,0.0,0,1,0,0,0,0,0.0,59,19.7
Jordan Davis,30148,QB,LA LAFAYET,1,66.7,3,3,5.0,1.8,0,0,0.0,66.7,2,0,0,0.0,3,0,0,207,22.6,44.1,51.6,54.0,0,0,3,1,,70.1,0.0,0,0,0,0,0,0,0.0,7,2.3
Tommy Stevens,28301,QB,PENN STATE,3,66.7,3,3,17.7,2.63,0,0,0.0,66.7,2,0,2,0.0,4,0,1,266,77.2,82.4,44.0,79.7,0,0,4,0,50.0,107.6,25.0,1,0,0,0,0,0,0.0,36,12.0
Yannis Routsas,26978,P,UTSA,2,100.0,3,3,-0.7,1.87,0,0,0.0,100.0,3,0,1,0.0,3,0,2,331,11.6,38.7,63.5,60.0,0,0,3,0,0.0,111.1,0.0,0,0,0,0,0,0,0.0,32,10.7
Quentin Harris,26084,QB,DUKE,1,0.0,3,3,19.0,2.67,0,0,0.0,0.0,0,0,0,,3,0,0,154,67.7,41.1,26.7,67.7,0,0,3,0,,39.6,0.0,0,0,0,0,0,2,66.7,0,0.0
Colin Reardon,22806,WR,KENT STATE,2,33.3,3,3,6.7,3.03,0,0,0.0,33.3,1,0,2,0.0,3,0,0,201,64.8,47.3,46.5,58.3,0,0,3,0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,3,1.0
Cam Echols-Luper,47527,WR,ARK STATE,4,66.7,3,3,17.7,4.38,0,1,33.3,66.7,2,0,1,0.0,4,0,2,113,76.7,60.6,66.4,62.2,0,0,4,1,0.0,149.3,0.0,0,1,0,0,1,0,0.0,66,22.0
Brady Jones,47536,WR,UTSA,3,33.3,3,3,26.3,3.57,0,0,0.0,33.3,1,0,1,0.0,3,0,1,331,71.6,60.8,57.5,,0,0,3,0,0.0,81.9,0.0,0,0,0,0,1,0,0.0,8,2.7
Tyler Davis,47743,WR,UCONN,3,66.7,3,3,15.3,1.93,0,1,33.3,66.7,2,0,1,0.0,3,0,2,146,69.3,59.0,89.1,,0,0,3,0,0.0,109.7,0.0,0,0,0,0,0,0,0.0,42,14.0
Jeff Smith,48055,WR,BOSTON COL,3,66.7,3,3,9.0,3.63,0,0,0.0,66.7,2,0,0,0.0,3,0,2,121,80.3,60.2,80.4,65.4,0,0,3,1,,131.9,0.0,0,0,0,0,1,0,0.0,25,8.3
James Pensyl,26211,QB,E MICHIGAN,1,100.0,2,2,-4.0,0.75,0,0,0.0,100.0,2,0,0,0.0,2,0,2,160,64.4,64.5,62.7,60.0,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,27,13.5
Jonathan Ward,25859,HB,C MICHIGAN,2,50.0,2,2,24.0,3.2,0,0,0.0,50.0,1,1,0,0.0,2,0,1,134,80.4,59.7,86.5,60.2,0,0,2,1,,95.8,0.0,0,0,0,0,0,0,0.0,31,15.5
Cameron Batson,47669,WR,TEXAS TECH,2,100.0,1,2,10.0,3.75,0,0,0.0,50.0,1,0,1,0.0,2,0,1,315,83.3,70.9,70.1,59.7,0,0,2,2,0.0,95.8,0.0,0,0,0,1,0,0,0.0,25,12.5
Gavin Locklear,47684,WR,NC STATE,2,50.0,2,2,25.0,3.5,0,0,0.0,50.0,1,0,1,0.0,2,0,1,248,64.2,56.1,62.8,,0,0,2,0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,38,19.0
Frank Nutile,26476,QB,TEMPLE,1,0.0,2,2,9.5,3.35,0,0,0.0,0.0,0,0,1,,2,0,0,306,61.8,51.0,49.7,,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Malike Roberson,45891,HB,S JOSE ST,2,50.0,2,2,24.5,3.65,0,0,0.0,0.0,0,0,1,100.0,2,1,0,285,87.1,69.7,67.8,68.7,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Davon Jones,40603,HB,BOSTON COL,2,100.0,1,2,16.0,3.65,0,0,0.0,50.0,1,0,1,0.0,2,0,1,121,71.7,58.7,70.1,59.6,0,0,2,0,0.0,112.5,0.0,0,0,0,1,1,0,0.0,14,7.0
Matt Guidry,32871,WR,UTSA,2,50.0,2,2,10.5,3.25,0,0,0.0,50.0,1,0,1,0.0,2,0,0,331,77.6,62.4,38.9,71.8,0,1,2,0,0.0,16.7,0.0,0,0,0,0,0,1,50.0,0,0.0
Blake Cusick,39551,P,FRESNO ST,2,50.0,2,2,11.0,2.25,0,0,0.0,0.0,0,0,0,100.0,2,1,0,169,61.8,38.9,40.9,,0,1,2,0,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Jalen Harvey,47780,WR,ARIZONA ST,1,50.0,2,2,20.0,3.25,0,0,0.0,50.0,1,0,1,0.0,2,0,1,110,27.9,57.1,46.4,,0,0,2,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,17,8.5
Seth Collins,47812,WR,OREGON ST,3,0.0,1,2,32.0,4.25,0,0,0.0,0.0,0,0,1,,2,0,0,265,51.5,55.7,41.1,51.9,0,0,3,5,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Chandler Cox,45629,FB,AUBURN,1,50.0,2,2,7.5,2.15,0,0,0.0,50.0,1,0,1,0.0,2,0,0,115,71.7,66.8,61.8,60.9,0,1,2,0,0.0,16.7,0.0,0,0,0,0,0,0,0.0,-3,-1.5
Bernard Davis,47836,WR,UMASS,2,0.0,1,2,-1.0,3.9,0,0,0.0,0.0,0,0,2,,2,0,0,216,71.0,61.9,58.9,,0,0,2,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Chris Finke,33014,WR,NOTRE DAME,1,50.0,2,2,12.0,3.15,0,0,0.0,50.0,1,0,1,0.0,2,0,0,258,82.5,67.8,51.3,,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Dion Ray,34627,QB,LA LAFAYET,2,100.0,2,2,14.0,1.85,0,0,0.0,50.0,1,0,1,50.0,2,1,0,207,42.6,65.5,76.8,60.7,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,-2,-1.0
Linell Bonner,38628,WR,HOUSTON,2,50.0,2,2,24.0,2.85,0,0,0.0,50.0,1,0,1,0.0,2,0,1,182,44.3,79.4,73.8,59.2,0,0,2,1,0.0,135.4,0.0,0,0,0,0,1,0,0.0,50,25.0
ArDarius Stewart,11834,WR,ALABAMA,2,100.0,2,2,18.5,3.4,0,0,0.0,100.0,2,0,1,0.0,2,0,2,103,56.4,76.3,86.4,65.2,0,0,2,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,36,18.0
Terry Godwin II,47946,WR,GEORGIA,1,0.0,2,2,14.5,3.4,0,0,0.0,0.0,0,0,1,,2,0,0,173,74.0,65.3,24.3,57.9,0,1,2,1,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Brian O'Neill,46854,T,PITTSBURGH,2,,0,2,,4.0,0,0,0.0,0.0,0,0,1,,2,0,0,268,64.4,84.5,55.4,63.2,0,0,2,3,0.0,39.6,0.0,0,0,0,2,0,0,0.0,0,0.0
Tyler Williams,47065,TE,AIR FORCE,2,0.0,2,2,25.0,2.85,0,0,0.0,0.0,0,0,0,,2,0,0,101,59.5,66.6,24.6,60.1,0,2,2,0,,0.0,0.0,0,0,0,0,0,2,100.0,0,0.0
Hayden Hurst,47294,TE,S CAROLINA,3,100.0,2,2,9.0,3.83,0,0,0.0,100.0,2,0,2,0.0,3,0,1,289,74.0,72.1,71.3,60.2,0,0,3,1,0.0,110.4,0.0,0,1,0,0,0,0,0.0,21,10.5
Kyle Kempt,29761,QB,IOWA STATE,1,100.0,2,2,1.0,2.1,0,0,0.0,100.0,2,0,1,0.0,2,0,1,193,64.8,61.0,63.8,58.2,0,0,3,0,0.0,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5
John Diarse,47437,WR,TCU,2,0.0,2,2,10.5,3.35,0,0,0.0,0.0,0,1,0,,2,0,0,305,72.4,62.2,26.3,,0,0,2,1,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Jauan Jennings,48027,WR,TENNESSEE,2,50.0,2,2,16.5,3.6,0,0,0.0,50.0,1,0,0,0.0,2,0,1,307,74.4,68.7,71.7,59.8,0,0,2,3,,95.8,0.0,0,0,0,0,1,0,0.0,4,2.0
Jakobi Meyers,47468,WR,NC STATE,4,50.0,2,2,22.0,3.9,0,0,0.0,50.0,1,0,1,0.0,3,0,1,248,69.7,68.4,61.1,53.7,0,0,4,1,0.0,95.8,0.0,0,1,0,0,0,0,0.0,27,13.5
James Proche,48037,WR,SMU,1,50.0,2,2,16.5,3.95,0,0,0.0,50.0,1,2,0,0.0,2,0,0,287,83.8,77.5,59.4,63.0,0,0,2,3,,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0
Andrew Celis,47478,WR,NEVADA,2,0.0,2,2,12.5,3.3,0,0,0.0,0.0,0,0,0,,2,0,0,239,53.9,64.8,43.9,63.2,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kell Walker,45957,HB,ARMY,2,0.0,2,2,20.5,3.25,0,0,0.0,0.0,0,0,1,,2,0,0,114,83.4,54.0,49.8,60.4,0,0,2,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Thomas Sperbeck,47487,WR,BOISE ST,3,100.0,2,2,11.0,3.7,0,0,0.0,100.0,2,0,0,0.0,3,0,3,120,41.4,83.1,89.4,56.7,0,0,3,0,,158.3,0.0,0,1,0,0,2,0,0.0,44,22.0
Ryan Agnew,33451,QB,S DIEGO ST,3,100.0,2,2,12.5,4.82,0,0,0.0,100.0,2,0,1,0.0,5,0,3,284,70.4,73.0,65.9,66.8,0,0,5,0,0.0,118.8,0.0,0,3,0,0,0,0,0.0,29,14.5
Fred Ross,12091,WR,MISS STATE,3,100.0,2,2,9.5,3.37,0,0,0.0,100.0,2,0,1,0.0,3,0,1,227,69.5,75.7,44.1,71.5,0,0,3,0,100.0,158.3,33.3,1,0,0,0,1,1,33.3,26,13.0
Josh Cleveland,41604,HB,BOWL GREEN,2,50.0,2,2,3.0,1.65,0,0,0.0,50.0,1,0,0,0.0,2,0,0,122,46.9,60.1,56.2,60.0,0,0,2,1,,56.3,0.0,0,0,0,0,0,0,0.0,-5,-2.5
Cedrick Wilson,48170,WR,BOISE ST,3,100.0,2,2,20.5,3.77,0,0,0.0,100.0,2,0,1,0.0,3,0,2,120,39.1,87.7,82.9,67.8,0,0,3,1,100.0,158.3,33.3,1,0,0,0,1,0,0.0,84,42.0
James Summers,12022,HB,E CAROLINA,4,100.0,2,2,12.5,2.9,0,1,50.0,100.0,2,0,1,0.0,4,0,2,156,81.9,71.8,90.4,72.4,0,0,4,0,200.0,158.3,50.0,2,0,0,0,1,0,0.0,46,23.0
Ryan Winslow,30026,P,PITTSBURGH,2,0.0,2,2,12.5,1.65,0,0,0.0,0.0,0,0,0,,2,0,0,268,61.8,61.5,61.2,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
D.J. Moore,48267,WR,MARYLAND,2,50.0,2,2,25.5,4.15,0,0,0.0,50.0,1,0,0,0.0,2,0,1,215,77.4,68.7,62.3,65.6,0,0,2,2,,87.5,0.0,0,0,0,0,0,0,0.0,21,10.5
Allenzae Staggers,47545,WR,SO MISS,2,50.0,2,2,28.0,3.65,0,0,0.0,50.0,1,0,0,0.0,2,0,1,296,65.2,74.2,66.1,55.0,0,0,2,3,,95.8,0.0,0,0,0,0,0,0,0.0,47,23.5
Christian Kirk,47546,WR,TEXAS A&M,3,100.0,1,2,39.0,4.7,0,0,0.0,0.0,0,0,0,100.0,2,1,0,312,63.1,70.1,63.2,63.3,0,0,3,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Nacarius Fant,48276,WR,W KENTUCKY,3,50.0,2,2,33.0,4.57,0,1,50.0,0.0,0,0,2,100.0,3,1,0,346,84.5,62.9,48.9,68.9,0,1,3,1,0.0,0.0,0.0,0,1,0,0,0,1,33.3,0,0.0
Corey Lacanaria,47550,WR,BALL ST,2,50.0,2,2,2.0,3.0,0,0,0.0,50.0,1,0,1,0.0,2,0,1,117,39.9,57.3,27.6,,0,1,2,0,0.0,25.0,0.0,0,0,0,0,0,1,50.0,10,5.0
Isaac Holder,26315,WR,E MICHIGAN,2,50.0,2,2,29.5,3.1,0,0,0.0,50.0,1,0,0,0.0,2,0,1,160,74.6,57.6,54.3,57.6,0,1,2,0,,56.3,0.0,0,0,0,0,0,1,50.0,64,32.0
N'Keal Harry,48297,WR,ARIZONA ST,2,50.0,2,2,24.0,3.65,0,0,0.0,50.0,1,0,0,0.0,2,0,1,110,50.8,69.8,63.1,60.0,0,0,2,2,,95.8,0.0,0,0,0,0,0,0,0.0,46,23.0
Chris Carson,12004,HB,OKLA STATE,2,50.0,2,2,5.0,3.15,0,0,0.0,50.0,1,0,0,0.0,2,0,1,262,70.4,79.7,35.5,87.0,0,0,2,0,,75.0,0.0,0,0,0,0,0,1,50.0,15,7.5
Jesse Kroll,25334,WR,C MICHIGAN,2,0.0,2,2,24.5,3.8,0,0,0.0,0.0,0,1,0,,2,0,0,134,68.6,57.7,38.6,,0,0,2,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
John Kolar,46541,QB,OKLA STATE,1,50.0,2,2,2.0,2.2,0,0,0.0,50.0,1,0,0,0.0,2,0,0,262,66.2,58.0,54.5,61.4,0,0,2,0,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0
Jay MacIntyre,47592,WR,COLORADO,4,100.0,2,2,22.0,3.45,0,0,0.0,50.0,1,0,2,50.0,4,1,1,143,58.1,55.9,69.7,42.2,0,0,4,0,0.0,72.9,0.0,0,2,0,0,0,1,25.0,14,7.0
Al-Damion Riles,12332,WR,LA LAFAYET,2,50.0,2,2,29.0,4.35,0,0,0.0,50.0,1,0,0,0.0,2,0,1,207,76.9,76.2,73.0,61.0,0,0,2,0,,135.4,0.0,0,0,0,0,1,0,0.0,48,24.0
Treyvon Green,33238,HB,FRESNO ST,2,100.0,2,2,-2.5,2.8,0,0,0.0,100.0,2,0,0,0.0,2,0,2,169,78.1,64.0,62.7,63.1,0,0,2,0,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5
Chad President,28862,QB,TULSA,1,50.0,2,2,24.5,3.05,0,0,0.0,50.0,1,0,0,0.0,2,0,0,320,68.7,72.8,52.3,68.8,0,0,2,0,,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5
Moe Neal,39882,HB,SYRACUSE,1,0.0,1,1,25.0,4.2,0,0,0.0,0.0,0,0,0,,1,0,0,304,65.7,54.2,59.9,57.8,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
